id,topic1_id,topic1_score,topic2_id,topic2_score,topic3_id,topic3_score,topic4_id,topic4_score,topic5_id,topic5_score,topic6_id,topic6_score,topic7_id,topic7_score,topic8_id,topic8_score,topic9_id,topic9_score,topic10_id,topic10_score
id1f95529f9,10965,0.7707488536834717,10647,0.06958220154047012,10255,0.0484258309006691,10779,0.019972151145339012,12383,0.017355812713503838,10017,0.004040494095534086,13126,0.0035384066868573427,11061,0.003399151610210538,13951,0.0032343841157853603,11740,0.0027753307949751616
i9ecddf58f6,10794,0.21538959443569183,11823,0.07700061798095703,14473,0.037480033934116364,13949,0.0283379964530468,12550,0.026667430996894836,14160,0.02125372923910618,13894,0.015926796942949295,11862,0.015887059271335602,12248,0.01535321120172739,13742,0.012944868765771389
i24ea313e6d,13388,0.13731174170970917,10005,0.10520157217979431,13668,0.07298541069030762,12467,0.07263018190860748,13168,0.03630790486931801,11755,0.028745893388986588,12832,0.02776339091360569,12383,0.024332402274012566,13102,0.02191208302974701,13591,0.018419316038489342
i5ba7718412,11256,0.5187835097312927,13520,0.020522218197584152,13948,0.018563898280262947,11876,0.0122399115934968,12312,0.010765617713332176,13632,0.010057897306978703,14408,0.009456714615225792,13879,0.008363423869013786,13646,0.006705951876938343,14227,0.006201430223882198
id6595a0dde,10452,0.37923985719680786,13125,0.2831164002418518,12991,0.06032669544219971,11418,0.05005849152803421,13506,0.019761759787797928,10596,0.01672656089067459,12403,0.00908852368593216,14242,0.006717636249959469,13322,0.005978873930871487,12721,0.004912953823804855
icf8b7deab3,11663,0.8796558976173401,11124,0.03166336566209793,11491,0.00571816461160779,11688,0.004262854810804129,10791,0.003209816524758935,10932,0.002510211430490017,11020,0.002163667231798172,12856,0.001936757704243064,11970,0.001762425061315298,11016,0.0016963582020252943
ie2312eb4a4,10792,0.36411145329475403,10963,0.18969303369522095,11435,0.1589086949825287,12056,0.01838463544845581,11191,0.017939720302820206,12303,0.017048373818397522,11476,0.016119984909892082,12069,0.01329356711357832,11564,0.012528100050985813,10948,0.011828663758933544
i59dff29fd7,12500,0.242237389087677,10008,0.1452898383140564,11466,0.021156376227736473,13853,0.020680049434304237,13895,0.015258376486599445,14482,0.012603656388819218,10130,0.010339789092540741,13611,0.008102877996861935,14240,0.007084893528372049,12345,0.007043720223009586
ica615d10dd,11168,0.09792915731668472,12752,0.09740021824836731,14334,0.042208194732666016,14429,0.02845897525548935,12263,0.026622433215379715,13609,0.018995191901922226,13900,0.018359065055847168,13000,0.014300460927188396,12985,0.014073404483497143,14133,0.01169856358319521
i7d6c78b048,10467,0.4397675693035126,11902,0.12385832518339157,11577,0.04530542716383934,11820,0.04195673391222954,13283,0.02865178883075714,11516,0.02367672510445118,11040,0.01567147672176361,10470,0.01229190081357956,12848,0.007625593803822994,13447,0.00752672553062439
i81f7697c35,13009,0.1255054920911789,10367,0.1163412407040596,12630,0.08558991551399231,10431,0.06668896228075027,12467,0.062095899134874344,13396,0.05283930152654648,10098,0.035291433334350586,12795,0.02820991910994053,12253,0.020566178485751152,13069,0.020178474485874176
i377684369d,11404,0.25910982489585876,11259,0.1152442917227745,11781,0.06094792112708092,12093,0.03663069009780884,11311,0.026406852528452873,11268,0.023649243637919426,10969,0.022826172411441803,10435,0.014233036898076534,10439,0.014097293838858604,12642,0.01351214200258255
i1f67d2b883,11275,0.5938597321510315,12253,0.16044528782367706,11781,0.022077929228544235,11108,0.020568082109093666,13391,0.014820498414337635,11624,0.01060046348720789,13899,0.006330849137157202,10004,0.005711332429200411,13058,0.00553684588521719,12436,0.004512160085141659
icdd3263160,11755,0.6761292219161987,13132,0.04582418501377106,12248,0.018672656267881393,14044,0.01431942917406559,13490,0.007801560219377279,13040,0.007374041248112917,11823,0.006016970612108707,13634,0.005340466741472483,11862,0.004874234087765217,11168,0.004791710525751114
i19f78599f8,11687,0.29888632893562317,10040,0.10249966382980347,12125,0.08051638305187225,13715,0.05414333939552307,12719,0.04585716873407364,11615,0.0319509394466877,10709,0.024749580770730972,14214,0.01876884140074253,11192,0.018542254343628883,10586,0.014126624912023544
ie7b1a9bf73,10089,0.7331727147102356,13187,0.06031917408108711,13438,0.011493227444589138,10302,0.009120827540755272,10577,0.007958908565342426,12073,0.006073599681258202,14039,0.005656433291733265,12773,0.005510028917342424,11311,0.004990230780094862,11913,0.004773496650159359
i66df4e849b,11448,0.5027169585227966,10057,0.4182892441749573,11094,0.008996115997433662,10667,0.005189752206206322,10824,0.0032257079146802425,11398,0.00206567975692451,11707,0.0019206168362870812,10828,0.0017296872101724148,11901,0.001688692020252347,13731,0.0016645155847072601
i0e0a9b0caf,11624,0.42315903306007385,11311,0.21621651947498322,10779,0.08760114014148712,12091,0.04275503382086754,11634,0.028640849515795708,10669,0.02479240670800209,10236,0.02364223822951317,12472,0.011162105947732925,10330,0.010757981799542904,13490,0.010057566687464714
idd009b11e7,11407,0.8251215219497681,11190,0.028553247451782227,12776,0.011308693327009678,10412,0.010049032047390938,11915,0.00907833594828844,12452,0.006235451903194189,10729,0.005553758703172207,12628,0.0037800543941557407,12080,0.0028892250265926123,10313,0.0028017405420541763
i5db088f8d7,13240,0.6427463889122009,11862,0.023966940119862556,11259,0.014468098059296608,11426,0.013597186654806137,13469,0.013392612338066101,12003,0.011547218076884747,12033,0.0099461255595088,10171,0.009053563699126244,12639,0.006590047385543585,13711,0.005294830538332462
i0b1ec4f8b2,10744,0.9005175232887268,13811,0.017222141847014427,12917,0.011590054258704185,11960,0.010989642702043056,13126,0.009030725806951523,10463,0.006402631755918264,11323,0.004032851662486792,10818,0.0026034920010715723,10026,0.0018451197538524866,13104,0.0013507020194083452
i340783b06a,10009,0.10115478932857513,10676,0.022675225511193275,11304,0.02123824693262577,10489,0.020878970623016357,10706,0.018242988735437393,10086,0.01673251949250698,13533,0.01457288209348917,13966,0.012371719814836979,10378,0.011282538995146751,13077,0.011221235617995262
ia7dbbb7275,10284,0.7269375324249268,11108,0.02749575488269329,11952,0.020415598526597023,14184,0.019415877759456635,12186,0.013814609497785568,10171,0.013692418113350868,10088,0.007461493834853172,12746,0.006261508446186781,11624,0.006041479296982288,14323,0.003766754874959588
i1c69419477,10124,0.9338603615760803,10358,0.057385481894016266,10543,0.0026928179431706667,11176,0.0009264757973141968,11885,0.0006682816310785711,10844,0.00040767210884951055,10183,0.00032591784838587046,13123,0.00030118940048851073,11359,0.0002290731790708378,11328,0.00020250309898983687
i9484724892,10135,0.9881064891815186,11691,0.0017281851032748818,11075,0.0016214681090787053,10878,0.0011023149127140641,12132,0.0009677622001618147,10423,0.0009351612534373999,11436,0.0007365865167230368,12361,0.000582690117880702,10174,0.0005672223633155227,11750,0.0003673834726214409
i21dc5e8b16,10914,0.5595098733901978,10427,0.15678191184997559,10982,0.0727447122335434,12032,0.03289848938584328,12608,0.02151472307741642,10648,0.010862043127417564,11687,0.007995324209332466,14046,0.0047682588919997215,14002,0.0042879534885287285,11349,0.003925886936485767
i95069cd9a3,10298,0.8888506293296814,12315,0.01624976098537445,10698,0.010421141050755978,11645,0.010168829932808876,11904,0.00917801633477211,11980,0.00882288534194231,12783,0.006136149168014526,11942,0.004412378650158644,10632,0.004173040855675936,14509,0.0036001934204250574
i00aa082187,11980,0.42288026213645935,10757,0.10102551430463791,12325,0.08876131474971771,11479,0.029195744544267654,12698,0.015021400526165962,11344,0.013303997926414013,10226,0.013092830777168274,12483,0.012142552062869072,10799,0.011498727835714817,10064,0.01091623492538929
ief842f9c47,10659,0.8698564171791077,11656,0.008666287176311016,10341,0.0073980847373604774,12414,0.006681292783468962,10230,0.0065605309791862965,11420,0.0038381782360374928,14116,0.0036107534542679787,11665,0.0032282411120831966,12596,0.0030978110153228045,12644,0.0029198136180639267
i17e921f309,10643,0.913860023021698,10779,0.02841770648956299,11088,0.013701364398002625,10765,0.004008209332823753,12414,0.0020769780967384577,12071,0.0014545847661793232,10032,0.0014284400967881083,12822,0.001371038961224258,10647,0.0013221625704318285,10341,0.0012301915558055043
icb35bc8299,10098,0.8545660972595215,13591,0.012226777151226997,11311,0.010725398547947407,13009,0.005303720943629742,13088,0.004519488196820021,10584,0.004015405662357807,13691,0.0035954255145043135,13054,0.0027583229821175337,11259,0.002698710886761546,10004,0.002606786321848631
ibcff073af9,10475,0.4652872085571289,12214,0.07457705587148666,12485,0.02456451579928398,10708,0.020469238981604576,14092,0.014963223598897457,11639,0.014935722574591637,12313,0.014859074726700783,12245,0.013030337169766426,13319,0.011939293704926968,12308,0.011155848391354084
ia56bbb5e85,10094,0.9831852316856384,12229,0.010420258156955242,11334,0.0009033686365000904,10077,0.000635047850664705,12267,0.00033743897802196443,10429,0.00027000834234058857,10570,0.0001920682843774557,11184,0.00016470057016704232,10436,0.00013318995479494333,11950,0.00012502353638410568
ie41db4c27f,11779,0.17497849464416504,11039,0.06566926836967468,12602,0.06516748666763306,10267,0.04271017387509346,11079,0.0358964242041111,14207,0.028688723221421242,12671,0.02814134769141674,10546,0.027006857097148895,12354,0.02626100741326809,13542,0.02447064407169819
ic166728f72,12213,0.8648840188980103,11622,0.01023893803358078,12652,0.010154511779546738,12126,0.005262384191155434,10249,0.0037208895664662123,10471,0.0037122410722076893,11764,0.003346286481246352,11133,0.002890204545110464,13756,0.002312158001586795,10230,0.0020396297331899405
i1be237f404,10636,0.6019139289855957,13131,0.06494108587503433,10008,0.04622965306043625,10130,0.03073318488895893,11466,0.02312489226460457,10072,0.017635678872466087,13412,0.015911385416984558,11676,0.007279846351593733,14207,0.006362963933497667,14482,0.005349271465092897
i8c6ebf3aa7,11124,0.7749630808830261,10920,0.02272002398967743,11651,0.019663292914628983,11016,0.017212074249982834,11235,0.012947789393365383,10256,0.010577579028904438,10615,0.005847460590302944,12856,0.005263143684715033,12477,0.0033802331890910864,14072,0.002947812434285879
i4eb2be37a9,10553,0.5528070330619812,10173,0.05440172925591469,10568,0.05021314322948456,12567,0.036549415439367294,10117,0.03374708816409111,11202,0.023400258272886276,12513,0.01830080710351467,10864,0.0177017729729414,10944,0.014241826720535755,10402,0.013254689984023571
i2836e3d701,10095,0.6126226782798767,10025,0.15216000378131866,11960,0.03401351720094681,11415,0.032955557107925415,12037,0.019403694197535515,11683,0.014552665874361992,13726,0.013013910502195358,13806,0.010732141323387623,12220,0.009945383295416832,14500,0.0058105033822357655
idc08ad09f2,10184,0.3609020411968231,10222,0.35950565338134766,12566,0.027415253221988678,10269,0.026780512183904648,11736,0.013341328129172325,12820,0.012523531913757324,10434,0.011207504197955132,10432,0.007944351993501186,10756,0.006489288993179798,13437,0.005144268739968538
i6a14cbab46,11745,0.8452421426773071,13508,0.0067561413161456585,11771,0.005670556332916021,11886,0.005270049907267094,10367,0.004520384129136801,13218,0.004147795494645834,12436,0.003788892412558198,12305,0.003302194643765688,14405,0.003101339330896735,13578,0.0027410797774791718
i8c059e07ae,13335,0.9958629608154297,10012,0.000990952947176993,12115,0.00023289529781322926,13776,0.0001331284292973578,10431,0.00011027223808923736,11452,0.00010911617573583499,12417,9.427084296476096e-05,13015,8.033983613131568e-05,13294,6.148254760773852e-05,10877,6.126720836618915e-05
i5b3f5fee97,11256,0.4203348755836487,14022,0.03793906792998314,13741,0.01998596452176571,14251,0.019618717953562737,13456,0.013662246987223625,10149,0.013538936153054237,12872,0.012499408796429634,14340,0.011024011299014091,14298,0.009097655303776264,13586,0.008181977085769176
i64004e5241,13283,0.98576420545578,10241,0.002159476513043046,11093,0.0015917090931907296,10023,0.0014315445441752672,10854,0.0009964308701455593,14393,0.0004989127046428621,12308,0.0003656405315268785,10537,0.00023880314256530255,13234,0.00015929366054479033,12246,0.0001577853545313701
i7d7a1d157c,10467,0.6659542918205261,14025,0.08611207455396652,14174,0.009319290518760681,13873,0.007020117249339819,13373,0.006580409128218889,13559,0.0060005998238921165,14414,0.0053620655089616776,13686,0.004351173061877489,12884,0.004291941877454519,12124,0.00382024934515357
if6b1efe0d1,12947,0.09045762568712234,13401,0.04431424289941788,12021,0.032294873148202896,10235,0.030383482575416565,12088,0.026911534368991852,14043,0.026684146374464035,13788,0.01952134631574154,14242,0.013252834789454937,14467,0.013248437084257603,13741,0.011748921126127243
i83f59d834a,13490,0.10853304713964462,14044,0.06561965495347977,11755,0.05270832031965256,12911,0.050248075276613235,13132,0.0471460223197937,14405,0.03216996416449547,10969,0.026656968519091606,14296,0.0201007928699255,14461,0.019359810277819633,13663,0.015873944386839867
id667e9ec72,12543,0.785106897354126,10330,0.10879996418952942,11119,0.020238123834133148,10930,0.009437666274607182,13058,0.00833812914788723,10716,0.004519923590123653,14160,0.003731881035491824,10889,0.0035273416433483362,13846,0.003128674579784274,10398,0.003102862276136875
i88ed1b4b15,11572,0.9144787788391113,12594,0.015668828040361404,10703,0.01073230430483818,11938,0.007465601898729801,14356,0.003523821011185646,10763,0.0031181862577795982,12000,0.002466036705300212,13137,0.0021338879596441984,10003,0.0017530935583636165,11891,0.0014285603538155556
iea2592b136,11434,0.9477041363716125,10923,0.0032422062940895557,11200,0.0018744419794529676,10207,0.0013639775570482016,10412,0.0011590459616854787,14089,0.001090583740733564,12340,0.0009358106763102114,13539,0.0008969182381406426,12763,0.0008921656408347189,11393,0.0008749245898798108
idc7bc71d63,12100,0.3359232544898987,11187,0.10802287608385086,10621,0.07570280134677887,13187,0.04338850826025009,11471,0.042965296655893326,10591,0.031819723546504974,10044,0.019703803583979607,12044,0.01880594901740551,11486,0.013738991692662239,11829,0.012527688406407833
ie8b688d283,11102,0.2689935863018036,10223,0.2636796236038208,10454,0.09120287746191025,12804,0.03852653503417969,10175,0.030865319073200226,12772,0.013973294757306576,10787,0.013598307967185974,10573,0.01266385242342949,13183,0.010240117087960243,12146,0.009706194512546062
i1f4d08d57b,12537,0.9612442255020142,13951,0.007716149091720581,10864,0.00392589857801795,11778,0.0028997412882745266,12697,0.002279312815517187,10360,0.0019492761930450797,13925,0.0010476817842572927,12540,0.0009945584461092949,13928,0.0009299879893660545,11890,0.000828116899356246
i3202badd86,12044,0.11591260135173798,13104,0.11306757479906082,10022,0.07121805101633072,13126,0.05525054782629013,13889,0.0441831573843956,14089,0.034030064940452576,12466,0.03309399262070656,12612,0.026413997635245323,11169,0.020284218713641167,13182,0.019489029422402382
i34d3cc0237,10086,0.3066379725933075,14135,0.18050554394721985,10407,0.12085122615098953,10085,0.022096700966358185,13434,0.016950257122516632,14065,0.010516026057302952,12846,0.007878457196056843,11304,0.00589347630739212,12044,0.0051717208698391914,13533,0.004981608595699072
i2d34b5aad7,10519,0.7391718029975891,14135,0.01063130609691143,14065,0.008337166160345078,10301,0.00818872731178999,12254,0.007195528596639633,10505,0.006282495334744453,10885,0.0058357734233140945,11131,0.0058125280775129795,12867,0.005394449457526207,10492,0.004853557795286179
i0235360b4f,10166,0.6882464289665222,12733,0.07133030146360397,12492,0.04534241557121277,10091,0.01986999437212944,10895,0.01923057809472084,11702,0.009369849227368832,14053,0.008786349557340145,12047,0.00877611618489027,11706,0.007462932262569666,10555,0.0059424093924462795
ie11c967713,10269,0.4461323916912079,10222,0.27509596943855286,10492,0.04166312515735626,10268,0.022146498784422874,10434,0.015540841035544872,11736,0.014931902289390564,11879,0.006715673021972179,10184,0.006373540032655001,11213,0.005792480427771807,13157,0.005703943781554699
i85dbd85033,10353,0.9706214070320129,10735,0.012269229628145695,13104,0.00112314079888165,12063,0.0008786122780293226,11825,0.0008509980980306864,11351,0.0007739586289972067,11852,0.0006974178832024336,10495,0.0006956522702239454,11009,0.000695300695952028,13604,0.0005300370394252241
i1967a09a0a,11875,0.8526571989059448,10130,0.012360185384750366,14079,0.009086474776268005,10072,0.005798344500362873,13148,0.003902581986039877,14111,0.0036535959225147963,14411,0.0028477702289819717,13682,0.002387414453551173,13141,0.0023189475759863853,13126,0.0020847152918577194
i250f20314b,10079,0.5482178926467896,11331,0.12901219725608826,11188,0.026385901495814323,12078,0.020836887881159782,13793,0.008862254209816456,14252,0.00855183694511652,11634,0.007981423288583755,11119,0.007438259664922953,14089,0.00680639548227191,10753,0.006717194337397814
iae2555b65b,10780,0.5171819925308228,14138,0.05938560888171196,11918,0.0233624167740345,12126,0.02205905318260193,10050,0.01795758679509163,10220,0.017554502934217453,10164,0.016734465956687927,13706,0.011766074225306511,14306,0.011134924367070198,11938,0.011056619696319103
i1fb88cf3f6,11188,0.5703843832015991,12186,0.12257420271635056,10564,0.031304553151130676,11624,0.02368505671620369,10016,0.019116519019007683,14215,0.01592377945780754,13793,0.015455035492777824,10197,0.009423835203051567,11331,0.00924808531999588,13790,0.009179678745567799
iddd9dc3328,10135,0.9403658509254456,10076,0.03472377732396126,10014,0.0025424151681363583,11403,0.0020417950581759214,10423,0.0015136998845264316,10878,0.001075766864232719,10934,0.0008994490490294993,11641,0.0008987081819213927,12475,0.0008879626984708011,10494,0.0007320255390368402
i2be1bd6820,10378,0.12805284559726715,10874,0.0696793794631958,11778,0.06388220936059952,10727,0.057938702404499054,12994,0.03230368718504906,14353,0.021391699090600014,11993,0.01856023445725441,13307,0.01854897104203701,10241,0.01739574782550335,12603,0.017039097845554352
i772eabde43,10618,0.7676638960838318,12453,0.03571288287639618,10172,0.033964820206165314,10300,0.02546682581305504,10983,0.019042527303099632,12264,0.011171413585543633,13258,0.0065513369627296925,11260,0.006257929373532534,11055,0.00494723254814744,10675,0.00433577923104167
if4a43c0caf,10151,0.991479754447937,10526,0.0005543457227759063,11655,0.0004649503098335117,10340,0.0002693271089810878,12025,0.0002659868623595685,12689,0.00025192738394252956,14065,0.00023542465351056308,10793,0.00014822962111793458,12159,0.00012574302672874182,10200,0.00012016118125757203
ic78293c8b7,10142,0.3396645784378052,13295,0.11998999863862991,12423,0.11012265831232071,10639,0.07320571690797806,11450,0.06969448179006577,10126,0.04071668162941933,12490,0.03148286044597626,10906,0.019087200984358788,10743,0.01830565184354782,10430,0.012780673801898956
i491ab0c122,11615,0.30311867594718933,10040,0.19526423513889313,12772,0.14764218032360077,11110,0.042269349098205566,10046,0.039563413709402084,11394,0.028199484571814537,11236,0.015241232700645924,10541,0.014148145914077759,11081,0.010399486869573593,14083,0.010036930441856384
i615e427834,11313,0.3153027296066284,13410,0.1454722136259079,10066,0.08995670080184937,11346,0.038847584277391434,11337,0.023971885442733765,12528,0.023530837148427963,12626,0.02290307730436325,14065,0.02010621316730976,13483,0.01811252161860466,10371,0.017027931287884712
i7da99c9506,10075,0.19910356402397156,10122,0.11180154234170914,11320,0.06489195674657822,10398,0.048826731741428375,14461,0.04430166259407997,12073,0.040285687893629074,13126,0.03315691277384758,13530,0.03226655721664429,11588,0.019153937697410583,13917,0.018805496394634247
