id,topic1_id,topic1_score,topic2_id,topic2_score,topic3_id,topic3_score,topic4_id,topic4_score,topic5_id,topic5_score,topic6_id,topic6_score,topic7_id,topic7_score,topic8_id,topic8_score,topic9_id,topic9_score,topic10_id,topic10_score
i19ccd7d717,10392,0.9689913988113403,11306,0.010580506175756454,11533,0.008626083843410015,11328,0.0030929234344512224,11144,0.0008499725954607129,11013,0.0005329498089849949,13869,0.0005079262773506343,10862,0.0001816986914491281,10580,0.00017906981520354748,10183,0.00017844076501205564
ifc48c97736,10744,0.2899887263774872,11960,0.09602832794189453,12917,0.09171917289495468,12836,0.06308102607727051,13884,0.05083845555782318,13811,0.03102451004087925,12788,0.028248462826013565,13126,0.0268789641559124,11323,0.021085593849420547,10039,0.016224171966314316
ib29659f47f,10067,0.7557721734046936,11976,0.02928692102432251,12011,0.02845749817788601,11413,0.018941599875688553,11496,0.015980511903762817,14325,0.008268093690276146,14082,0.007913069799542427,11720,0.006273553241044283,13187,0.005928701721131802,13370,0.005153175909072161
i1b1db2d248,11324,0.9417808651924133,10131,0.008541140705347061,13434,0.00295719550922513,11177,0.0014946231385692954,10553,0.0012883087620139122,12274,0.0010339247528463602,12044,0.0009083971381187439,11856,0.0008370786090381444,11144,0.0008051111944951117,13493,0.0007978160283528268
i92d479c285,10308,0.16715003550052643,10432,0.05871134251356125,10521,0.047626812011003494,11112,0.034961819648742676,14135,0.030912498012185097,11016,0.030153591185808182,12159,0.023739460855722427,12104,0.022953320294618607,12610,0.018436554819345474,12527,0.01247881818562746
if20ddda73e,11271,0.9154546856880188,11627,0.03779224678874016,11735,0.005066432058811188,10493,0.0017610720824450254,11724,0.0014482344267889857,14020,0.0013731819344684482,11585,0.0011571255745366216,13533,0.000975092756561935,12854,0.0008927799062803388,12426,0.00086664326954633
i4f3da24b7d,13141,0.07423447072505951,10243,0.06753955036401749,10206,0.05919698625802994,11235,0.05187744274735451,13307,0.0349862314760685,13398,0.03130459040403366,12773,0.02846330590546131,14283,0.02552270144224167,14374,0.01718449592590332,13797,0.017174066975712776
i4e0a0044e3,10289,0.35448402166366577,13573,0.019445760175585747,12619,0.017126163467764854,13900,0.01710965856909752,13387,0.014867532067000866,14213,0.014053212478756905,14448,0.01368397381156683,12961,0.012012706138193607,14166,0.011045209132134914,13549,0.01087490189820528
icdc635980b,10058,0.1794058382511139,12786,0.0657653659582138,12693,0.03310171514749527,11903,0.024117426946759224,14450,0.01997707597911358,14464,0.019418081268668175,13151,0.018571222200989723,13502,0.011498739011585712,13643,0.0108879916369915,10003,0.009465819224715233
ic49ec6836b,13104,0.11195944249629974,10024,0.10394260287284851,12340,0.07473208010196686,11877,0.06527834385633469,11272,0.04838654771447182,11169,0.01900237239897251,14128,0.014606052078306675,12838,0.014002279378473759,14089,0.012593528255820274,14461,0.012353509664535522
i7107c4f1c1,10330,0.697014570236206,10969,0.14972816407680511,10930,0.022285733371973038,11186,0.014817251823842525,10439,0.013019411824643612,12724,0.012982959859073162,11490,0.011002292856574059,12543,0.009151560254395008,10029,0.008375260978937149,10266,0.004474659450352192
i39e3111396,11574,0.43658268451690674,11349,0.19538278877735138,14329,0.02512829378247261,10906,0.02405027486383915,11596,0.015469832345843315,10672,0.013599509373307228,14002,0.012023216113448143,11079,0.011177335865795612,10848,0.010128069669008255,10470,0.008497748523950577
if8025cd3f4,10431,0.04001668095588684,13741,0.03975994884967804,12160,0.03165266290307045,13934,0.029619676992297173,12635,0.027655426412820816,13933,0.025760110467672348,10149,0.0209109578281641,12882,0.020368199795484543,12655,0.015501657500863075,14312,0.013683948665857315
i56022a54cc,14255,0.22759591042995453,13844,0.0686483234167099,14030,0.06644295901060104,13709,0.04520381614565849,13573,0.022660495713353157,14012,0.01740856096148491,14230,0.01578652486205101,13170,0.013380802236497402,14102,0.012631893157958984,14234,0.01226161327213049
ib93607f273,10900,0.26793086528778076,10486,0.20050662755966187,10943,0.18232586979866028,11331,0.11912991106510162,11957,0.024989424273371696,14323,0.009822891093790531,11684,0.0056256321258842945,11002,0.004693383816629648,11781,0.0038099561352282763,11515,0.0033051567152142525
i0af3df303f,13106,0.07661212980747223,11577,0.05238402634859085,13748,0.04283483326435089,10656,0.03591051325201988,13419,0.03167356178164482,11433,0.02489301934838295,14394,0.017834747210144997,14290,0.01734144240617752,13447,0.012376704253256321,11079,0.01023345161229372
i10b4ecc0e3,13556,0.2835880517959595,14101,0.07124566286802292,13922,0.06110171601176262,14411,0.05024700239300728,12409,0.04001443088054657,13342,0.023634398356080055,14109,0.020589493215084076,12886,0.019183723255991936,12454,0.013245298527181149,13599,0.01229114830493927
i830cbe07c6,12104,0.9580819010734558,10268,0.009354586713016033,12841,0.0033294393215328455,10952,0.0010961800580844283,10506,0.0010867505334317684,11056,0.0010792615357786417,11685,0.001002986915409565,10450,0.0008865926647558808,10583,0.0008779498748481274,10422,0.0008610172080807388
i0e5d8a3b01,10252,0.7057343125343323,12576,0.04850577563047409,10211,0.02062852308154106,10521,0.019855858758091927,11103,0.01924842782318592,12505,0.019245967268943787,12254,0.015386675484478474,13326,0.009226174093782902,10911,0.00808386318385601,12620,0.006585096474736929
i483b6bb6ca,10923,0.2007628232240677,13531,0.10226558148860931,13104,0.08132240176200867,12466,0.06509968638420105,13928,0.029975812882184982,14089,0.029700757935643196,12588,0.026646628975868225,13126,0.020986728370189667,14128,0.020326489582657814,11449,0.01949252374470234
id0543c9e03,10039,0.7927764654159546,12917,0.06422699242830276,10477,0.030958103016018867,13884,0.01949319615960121,13126,0.010776381939649582,10325,0.009721417911350727,13980,0.00929197482764721,13436,0.006822685711085796,12788,0.004567787982523441,11323,0.00450168689712882
i1f479dd17c,10025,0.42340728640556335,10287,0.2422020584344864,10896,0.20645026862621307,10899,0.03886406123638153,11415,0.01680220104753971,10948,0.014123068191111088,10061,0.011557072401046753,12351,0.01074856799095869,11680,0.010319923982024193,10304,0.009573212824761868
i95676e153e,12293,0.6495441198348999,10930,0.04921400919556618,10535,0.014288491569459438,14146,0.011591754853725433,10534,0.010017874650657177,11807,0.00962261762470007,11606,0.00933576188981533,11609,0.005894860252737999,11490,0.0052864751778542995,12022,0.0052253613248467445
i09a8ac577f,10632,0.7760018706321716,11817,0.017342662438750267,14101,0.012833883985877037,14231,0.005174672696739435,14357,0.005143969785422087,14112,0.004140683449804783,10517,0.003965764306485653,14154,0.003888554871082306,13342,0.0036353343166410923,11976,0.0033498620614409447
i1a3230cbb0,10264,0.05503132566809654,14406,0.03906838968396187,12938,0.031650375574827194,13682,0.024449143558740616,13917,0.02296430617570877,13344,0.021413039416074753,14082,0.018042398616671562,13420,0.01701279543340206,13292,0.01574050635099411,13116,0.01497444324195385
i3f7a480f54,13186,0.5111536383628845,14433,0.06506180018186569,14503,0.02140503190457821,14349,0.014552665874361992,13894,0.011759667657315731,10128,0.01142158079892397,14140,0.00845742505043745,13007,0.008397341705858707,13000,0.008297990076243877,14352,0.007495636586099863
i6277747cb5,11203,0.6102210283279419,10216,0.022056343033909798,14119,0.017253445461392403,11420,0.01588093861937523,13103,0.014956211671233177,10239,0.014029213227331638,14141,0.009357939474284649,12248,0.007905827835202217,13949,0.007896386086940765,13512,0.0057236868888139725
ie9e5acc2ca,11913,0.4211246967315674,11691,0.10137709230184555,10135,0.0695284977555275,11252,0.04445437714457512,10174,0.036062825471162796,12361,0.03119805082678795,12097,0.01995767094194889,11764,0.01598210074007511,12321,0.015227963216602802,10702,0.011833124794065952
ib9f215c137,12172,0.8350834846496582,12198,0.03842589259147644,12919,0.02062743715941906,10371,0.016826264560222626,13374,0.006911065895110369,10345,0.005204868968576193,11036,0.003251912770792842,10858,0.0030690254643559456,11597,0.0022312351502478123,10066,0.0016816117567941546
i7b07aac0fc,11819,0.9480809569358826,11943,0.002707026433199644,11581,0.0023745449725538492,12492,0.0022673336789011955,10737,0.00213092309422791,11515,0.001427716575562954,14400,0.0013765728799626231,13546,0.0013577439822256565,10912,0.001335063367150724,12918,0.0013276819372549653
i765360b702,13276,0.14746764302253723,12483,0.12058856338262558,11239,0.06771233677864075,10003,0.05333838611841202,11014,0.04282689094543457,12690,0.03913884609937668,10415,0.03130931407213211,12961,0.02427658997476101,13588,0.022336656227707863,12693,0.01842179335653782
i83e97aa4a9,11541,0.9924448132514954,11118,0.00155945448204875,10786,0.0008711224654689431,10677,0.0004795756540261209,10529,0.0004665989545173943,13289,0.0003206043620593846,11094,0.0002628336369525641,12054,0.00024285592371597886,11214,0.00015989673556759953,10106,0.00013088519335724413
i19d0fa080c,13372,0.45812276005744934,12555,0.16474182903766632,13599,0.048589181154966354,10362,0.021432941779494286,10794,0.020098412409424782,13198,0.01978551410138607,11212,0.013206820003688335,12999,0.00953133124858141,14197,0.00774039700627327,13068,0.006730882916599512
i783eaea1c2,12923,0.26388227939605713,10996,0.2562471330165863,12536,0.09133236110210419,10052,0.06731697171926498,10481,0.05266278237104416,13067,0.042929548770189285,10719,0.025550566613674164,11245,0.018747340887784958,12417,0.0076209912076592445,10229,0.006391584407538176
i98fc6dd7ac,11511,0.974949836730957,13921,0.004563239868730307,11212,0.004517174791544676,12673,0.0014886446297168732,10666,0.0012635517632588744,11136,0.000843124114908278,12570,0.0005799367791041732,13023,0.00046857562847435474,13325,0.0003693629114422947,14461,0.0002872453478630632
i8ea4b220e1,11092,0.629086434841156,10200,0.0909278616309166,10105,0.026247356086969376,14374,0.025030896067619324,12994,0.00658008037135005,13946,0.004932653624564409,11518,0.004792553372681141,13731,0.00460123922675848,13345,0.003816657466813922,13309,0.003769379574805498
i94ee2d143b,12040,0.6810452938079834,12156,0.023270176723599434,13138,0.010349305346608162,14442,0.01001169066876173,14013,0.009182032197713852,12779,0.00843989197164774,14012,0.008149334229528904,12633,0.007188731338828802,13758,0.006599097978323698,13074,0.005628153681755066
ia6f28fd566,13104,0.1805102527141571,12044,0.14312134683132172,13126,0.10484050214290619,12613,0.08201400935649872,14128,0.04723648354411125,12274,0.020302891731262207,10857,0.01823846995830536,11948,0.014903711155056953,13116,0.013172180391848087,10018,0.010785195976495743
if530c80184,11323,0.7826926708221436,12917,0.08206910640001297,13126,0.019878631457686424,10463,0.015910960733890533,10039,0.013814008794724941,13811,0.0074689327739179134,10325,0.006897496059536934,10921,0.006442485377192497,10026,0.0038063591346144676,11992,0.003419154789298773
ia5e847949e,10933,0.14458192884922028,10876,0.08576299250125885,12406,0.05688728392124176,14353,0.05089135840535164,11032,0.039063211530447006,13293,0.03386007994413376,10711,0.032039374113082886,11099,0.025728924199938774,10220,0.021979952231049538,11236,0.013125091791152954
idc123a927a,12982,0.18922102451324463,14012,0.08973193913698196,12374,0.05028889700770378,11997,0.030278770253062248,14397,0.028854068368673325,11762,0.026465434581041336,12755,0.02242274023592472,10802,0.02184186689555645,10297,0.0206281915307045,13897,0.02045835368335247
idc1139b999,12450,0.26276060938835144,12449,0.2493206411600113,12042,0.14664676785469055,12788,0.04506111517548561,11896,0.024129094555974007,14311,0.016986265778541565,12717,0.01627209410071373,11082,0.013425983488559723,13436,0.008968795649707317,13052,0.008840194903314114
i7be2c66892,12015,0.9737725257873535,11856,0.006856574211269617,12994,0.004712916910648346,11778,0.0006715121562592685,13731,0.0006635420140810311,13027,0.000596304249484092,14158,0.0005932396161369979,11111,0.0005131133948452771,10073,0.0004882665234617889,12386,0.0004879837215412408
i0fcb4e6213,10304,0.9792895317077637,10896,0.007491049822419882,10287,0.004266066011041403,10948,0.0018738934304565191,10061,0.000932083697989583,11261,0.0008936916710808873,10899,0.000724943121895194,12351,0.0005914065986871719,10588,0.0004503494128584862,10229,0.0002871339092962444
ia48ca8c1d1,11603,0.34950360655784607,10523,0.20612435042858124,12077,0.05427984520792961,10781,0.042394138872623444,10384,0.030322786420583725,11367,0.018397312611341476,11733,0.017098229378461838,13104,0.01600300520658493,10592,0.014021589420735836,13769,0.012650595977902412
i76913c3592,10286,0.7268690466880798,10203,0.07674430310726166,13274,0.028898917138576508,10064,0.014786144718527794,11161,0.01324684638530016,10799,0.010159519501030445,12016,0.008527648635208607,13976,0.007020642515271902,11550,0.0061611901037395,12384,0.003919421695172787
i14ac679474,10372,0.7770807147026062,10844,0.020751597359776497,10378,0.017600318416953087,10522,0.01246597059071064,12386,0.01149058248847723,12018,0.009322180412709713,11885,0.006873731501400471,10821,0.00661888113245368,12979,0.005993485916405916,12296,0.004589505027979612
i36d1998e81,10519,0.8360400795936584,10683,0.01116802915930748,12867,0.011113795451819897,14364,0.01009486336261034,12254,0.008662620559334755,12946,0.006649790797382593,14135,0.0037267685402184725,10836,0.0034527690149843693,13500,0.002438946161419153,10885,0.0022433146368712187
i0497716d79,10942,0.24082383513450623,13060,0.05077509582042694,12514,0.0502084381878376,13512,0.041719917207956314,12066,0.02707948163151741,11895,0.024728277698159218,14176,0.02190321497619152,13881,0.021722443401813507,11420,0.02070172131061554,10738,0.015911223366856575
i14313bc307,10395,0.5871899127960205,12256,0.05574354901909828,13439,0.02979542873799801,11939,0.02786780148744583,12779,0.013230055570602417,11696,0.01135379821062088,14058,0.01005111075937748,11912,0.008305482566356659,14138,0.007532645482569933,10213,0.006768505088984966
i7660c5da20,10098,0.15265220403671265,12115,0.12218943983316422,10152,0.09081023931503296,10140,0.07905606925487518,12991,0.0583871565759182,11418,0.03577873110771179,12630,0.02144913747906685,10411,0.01996806263923645,13125,0.01880025677382946,11470,0.018197104334831238
ia4680c3310,12848,0.15639428794384003,11334,0.128411203622818,10565,0.0781291201710701,11093,0.07395141571760178,10242,0.026389800012111664,10853,0.02506888657808304,13283,0.022162500768899918,10416,0.01955767720937729,10214,0.018080934882164,10272,0.017939219251275063
ibfda754b0e,14089,0.08371828496456146,13104,0.059516508132219315,10099,0.050785891711711884,10377,0.05027024820446968,13928,0.046761225908994675,14128,0.046386219561100006,13889,0.03618382662534714,11315,0.03347229212522507,11277,0.020100457593798637,11853,0.018043605610728264
if33a01abcb,10386,0.8974993824958801,12938,0.014811437577009201,14128,0.010597912594676018,13742,0.006167928222566843,11126,0.0031355945393443108,10840,0.0026075190398842096,13116,0.002576688304543495,12932,0.002404159866273403,12427,0.0021493700332939625,13917,0.002129597822204232
i11082ddfe1,10620,0.33184996247291565,11721,0.3035692572593689,10292,0.13956841826438904,11962,0.05825933814048767,10528,0.01571504957973957,10193,0.011696534231305122,10881,0.008665293455123901,12955,0.00714113051071763,10227,0.0055107432417571545,11116,0.004349324386566877
i28abdadcd2,10664,0.0865449458360672,13083,0.08505705744028091,10799,0.060158003121614456,11550,0.031101439148187637,10064,0.0237444881349802,10953,0.02164148911833763,13963,0.019025159999728203,12478,0.018846973776817322,13643,0.015993723645806313,11024,0.014855201356112957
i029848656d,11630,0.17708325386047363,10353,0.11180330067873001,11053,0.10161347687244415,12567,0.10140940546989441,10402,0.053432583808898926,10967,0.04347245767712593,11351,0.04084841161966324,14215,0.036451201885938644,11362,0.014885143376886845,10491,0.014511320739984512
if9a5f150ff,10330,0.5197849273681641,12543,0.07396159321069717,14329,0.05121152102947235,13490,0.05101887509226799,10930,0.023762119933962822,13530,0.01884448155760765,10226,0.010897397994995117,10889,0.010453742928802967,11755,0.009612289257347584,11186,0.009120229631662369
ic7476e2170,14343,0.7402721047401428,12743,0.0394100584089756,13006,0.033582720905542374,13766,0.009898399002850056,13865,0.005866240710020065,12585,0.0049751391634345055,14032,0.004493013955652714,13019,0.003885669866576791,13912,0.0034201506059616804,14200,0.0034035774879157543
i40d051f63f,10602,0.6273230314254761,10835,0.08803080767393112,11016,0.05726723372936249,10943,0.024965954944491386,12477,0.022315315902233124,12387,0.012633634731173515,12688,0.009427458979189396,10407,0.008720272220671177,12856,0.0052502574399113655,10580,0.004816863685846329
i9c4e1f207d,10923,0.9219895005226135,12466,0.009939094074070454,13104,0.005091369617730379,14089,0.004908225033432245,12224,0.0024593500420451164,12044,0.002226822776719928,11525,0.0021882541477680206,13531,0.0021613435819745064,14128,0.0020696634892374277,10369,0.0016906074015423656
i976bc203e6,10753,0.9295026659965515,12012,0.004380646627396345,12806,0.0032781565096229315,12071,0.0025929186958819628,11088,0.002497931709513068,13793,0.0022134543396532536,13092,0.0021633801516145468,14297,0.0017247262876480818,10661,0.0016660328255966306,10447,0.001587467035278678
i012ffa1dd2,10283,0.8741987347602844,10334,0.07031210511922836,13834,0.0051352535374462605,12684,0.004795003216713667,13638,0.00413067452609539,11285,0.003094885963946581,10542,0.0024643330834805965,10788,0.0023110625334084034,10860,0.0012968016089871526,10403,0.0011452308390289545
i4fc0d2eb3f,11552,0.23522824048995972,12414,0.07447221130132675,10119,0.04207298532128334,10880,0.018900316208600998,11024,0.01606700010597706,10230,0.01318390667438507,12185,0.01089955773204565,10115,0.010233646258711815,10344,0.008982797153294086,14450,0.007400807458907366
i035d52b7ea,12806,0.9783868789672852,10447,0.0044585405848920345,12142,0.0026230188086628914,14135,0.0009056752896867692,11879,0.0008682335028424859,10032,0.0008266983786597848,12596,0.0008165927138179541,10765,0.0007896194001659751,11985,0.0007845713989809155,10109,0.0003481833264231682
i532c57ac1b,10463,0.6449247002601624,10744,0.09969484061002731,12917,0.0681806355714798,13126,0.02804763987660408,13884,0.023936506360769272,10039,0.011778226122260094,11323,0.009612108580768108,13811,0.009380350820720196,13436,0.007106367032974958,13885,0.0060385712422430515
i7a75b47430,10744,0.7608848214149475,12917,0.037479501217603683,13126,0.034067269414663315,10463,0.03284325450658798,13104,0.010545559227466583,13811,0.008436334319412708,13436,0.007296305615454912,10477,0.007284597493708134,13884,0.006372404750436544,11323,0.00481716264039278
id6c2397c04,10525,0.06724755465984344,10006,0.06604921072721481,13963,0.03810826689004898,10970,0.037453822791576385,11994,0.026739751920104027,13148,0.022622931748628616,13353,0.021827878430485725,12926,0.02095985785126686,13149,0.018444491550326347,12787,0.01428944244980812
ie29bf5b078,13575,0.45426562428474426,13914,0.18245942890644073,13922,0.022508449852466583,13556,0.02232302539050579,13507,0.013478739187121391,14101,0.013017689809203148,12977,0.00830203015357256,13231,0.005432434380054474,13665,0.005070217419415712,13311,0.004869435448199511
i24378e0413,12057,0.6942262053489685,13984,0.09704679250717163,14242,0.024926576763391495,12816,0.011638946831226349,10387,0.006903615780174732,10866,0.0068804435431957245,12267,0.006526560056954622,11925,0.006455613300204277,11259,0.004230296239256859,14167,0.0034168579149991274
i124c44c79d,10072,0.20826494693756104,10636,0.12674552202224731,13106,0.028015609830617905,13131,0.022309424355626106,13412,0.02166692167520523,11516,0.020983964204788208,10533,0.019916312769055367,12950,0.016816413030028343,10130,0.016265882179141045,13447,0.01567772403359413
icbccdd3e96,10886,0.816709041595459,10107,0.07501818984746933,13104,0.01609841175377369,13249,0.005930644925683737,11558,0.005564396269619465,11608,0.003745161695405841,11646,0.0035645668394863605,12274,0.0033125344198197126,12938,0.002575425198301673,12808,0.002513315761461854
i7399ed5595,11223,0.2496662437915802,12126,0.07199939340353012,11622,0.029647227376699448,12725,0.025843461975455284,13439,0.02263486012816429,13756,0.018044637516140938,13562,0.015245810151100159,12985,0.011922165751457214,14082,0.011328984051942825,14367,0.0111711909994483
ifdaa20996e,10314,0.28483232855796814,12214,0.1941176801919937,12313,0.0564459003508091,12488,0.029011446982622147,13283,0.028736883774399757,11542,0.02555655501782894,11454,0.024443956092000008,12892,0.02416933700442314,10042,0.017512543126940727,11983,0.01565590687096119
idf0f546c5f,10526,0.602268636226654,11655,0.08002061396837234,14065,0.050750669091939926,10112,0.02097032032907009,12547,0.020814193412661552,13434,0.018677927553653717,14135,0.009966498240828514,12229,0.007299674674868584,10082,0.007032991386950016,10375,0.0060820793733000755
i71af2aa24b,11655,0.9553871750831604,14334,0.006802125833928585,14065,0.005360953509807587,10112,0.0045012421905994415,13586,0.002257653744891286,14093,0.002206440782174468,13761,0.001837712014093995,10082,0.001385954674333334,13533,0.000786554766818881,13797,0.0007758043939247727
if0674cc930,10300,0.9613026976585388,11141,0.008445453830063343,12823,0.003052300773561001,12018,0.0019484543008729815,14437,0.0016340577276423573,11060,0.0009403069852851331,12230,0.0009268057183362544,12860,0.0008107383036985993,11189,0.0008009361336007714,10978,0.0007560285739600658
ib57d5e5f13,12185,0.27832159399986267,11573,0.1208806112408638,13756,0.05379864573478699,13408,0.03869730979204178,13840,0.020500892773270607,10079,0.014377355575561523,10875,0.013877182267606258,11033,0.010577318258583546,14432,0.008607011288404465,14204,0.008486952632665634
if0d791bb33,11005,0.9857644438743591,11032,0.0010652542114257812,10772,0.0009960539173334837,13686,0.0008356046164408326,14470,0.0005550450878217816,13465,0.00047078265924938023,12423,0.0004021931381430477,13935,0.0003821468853857368,11125,0.0003794616786763072,10780,0.0003524526546243578
i8cc696c90a,10842,0.9594632983207703,10220,0.0030105430632829666,14156,0.002800782211124897,12371,0.0024135203566402197,10534,0.002239751862362027,11568,0.0020892180036753416,13049,0.0017354351002722979,10662,0.0013811218086630106,11062,0.0011769740376621485,12907,0.0011473927879706025
i9596dfd5e2,12056,0.4545123875141144,12814,0.16257113218307495,11901,0.14788343012332916,10136,0.14112401008605957,10243,0.021814264357089996,11235,0.007586386986076832,12404,0.0063883233815431595,12072,0.004764847923070192,12101,0.003767069661989808,10711,0.0030856961384415627
ib1c31bceac,11751,0.6225359439849854,12141,0.051094427704811096,11362,0.04741763323545456,10313,0.04067065939307213,13951,0.018792664632201195,10360,0.01728161796927452,12063,0.01726728491485119,11721,0.014995998702943325,11523,0.009339267387986183,10407,0.00864130724221468
ic52c3801e7,11746,0.14272436499595642,13104,0.05158358812332153,12044,0.046218112111091614,13820,0.03948700800538063,10735,0.03633757308125496,10548,0.030520616099238396,14128,0.02394185960292816,12240,0.023834513500332832,11686,0.023562921211123466,14204,0.01695612259209156
if2c4cc5979,11016,0.34189310669898987,11235,0.07612619549036026,14135,0.06807028502225876,10755,0.05318348854780197,11829,0.0489039421081543,12867,0.0214679054915905,14072,0.014616457745432854,12576,0.014338741078972816,13279,0.012131021358072758,12477,0.011243229731917381
ia172b0ded9,11016,0.638174295425415,12867,0.03364287689328194,10200,0.025546744465827942,10755,0.020219912752509117,10885,0.012743980623781681,14135,0.007919002324342728,13415,0.006333139259368181,10432,0.006040023639798164,13254,0.005916574038565159,10308,0.005726995412260294
i3a17e908f8,11190,0.14195995032787323,10063,0.06682265549898148,14089,0.03514058515429497,12627,0.03321991488337517,11486,0.025049369782209396,13434,0.02446843683719635,10729,0.02173720672726631,10920,0.019176650792360306,10343,0.016301902011036873,10725,0.01576434262096882
i91ef66af83,10742,0.3968369960784912,10286,0.08552143722772598,13274,0.040827494114637375,11675,0.03462599217891693,12478,0.01866237074136734,12863,0.018296679481863976,13999,0.015903830528259277,10715,0.013759903609752655,12171,0.013481054455041885,12288,0.01251495722681284
i7b41f25890,11766,0.7533828020095825,10681,0.11218473315238953,12491,0.053998034447431564,14128,0.014582355506718159,13104,0.009256009012460709,10657,0.007580522447824478,10037,0.004754023160785437,13820,0.004250823985785246,10607,0.0024253055453300476,10440,0.001995932310819626
i2a217a894a,10150,0.5560572743415833,11037,0.10752053558826447,11253,0.020860053598880768,14065,0.01313606183975935,14135,0.013063590042293072,13365,0.00963885523378849,10031,0.007891000248491764,11702,0.006476484704762697,13434,0.005975095089524984,10497,0.0052724797278642654
ic87b4cd8d7,10357,0.865684449672699,10367,0.01438786182552576,13678,0.004347424954175949,14160,0.004249654710292816,12896,0.003338658483698964,13008,0.0029512671753764153,13899,0.002474286826327443,12253,0.0022693309001624584,12795,0.0022339308634400368,14405,0.002198286121711135
i2e696ab072,12044,0.1430605798959732,10405,0.02896994724869728,10474,0.027432288974523544,11915,0.026572201400995255,10343,0.02617526240646839,10306,0.025213072076439857,14215,0.022620992735028267,13171,0.02187526784837246,10389,0.0218692384660244,13104,0.021678470075130463
i291956ccee,10987,0.6295405030250549,11789,0.13388244807720184,11886,0.037435613572597504,10367,0.036759715527296066,11862,0.019257599487900734,12033,0.013876311480998993,12544,0.013734660111367702,12121,0.01244612131267786,11653,0.003522555809468031,10127,0.002783130155876279
i72b73c47be,12768,0.850416362285614,12307,0.05729374289512634,13122,0.01683872565627098,12090,0.007463450077921152,10034,0.0031401521991938353,13912,0.0030698368791490793,14004,0.002458255970850587,11563,0.002005587564781308,12890,0.0018381320405751467,14330,0.0017168676713481545
i817bd02963,11263,0.6557832360267639,10739,0.07816946506500244,13126,0.05606630817055702,10339,0.03905494138598442,11416,0.009932381100952625,11723,0.009304812178015709,13806,0.008209729567170143,10792,0.008022121153771877,13116,0.007683812640607357,10514,0.006677180994302034
ibedd9eae09,13718,0.09150010347366333,10133,0.037916604429483414,12903,0.013952178880572319,11488,0.01368048693984747,14112,0.013586269691586494,11121,0.0116830850020051,13355,0.010808499529957771,13226,0.010683982633054256,13349,0.010229685343801975,11042,0.009597591124475002
i8f7858293f,12630,0.8298560976982117,13396,0.070564404129982,10367,0.011125488206744194,13162,0.011097184382379055,11552,0.004977135453373194,13069,0.004580291919410229,10319,0.004127705004066229,11862,0.00345244980417192,14405,0.0023766206577420235,10431,0.0018892100779339671
i2d8226cebb,12500,0.9261071085929871,10959,0.003706893417984247,10008,0.003323259064927697,12171,0.0030749780125916004,12124,0.0014913363847881556,10162,0.001363258110359311,14236,0.0013237480306997895,13895,0.0010882718488574028,13853,0.001083148061297834,12884,0.0010592893231660128
ia5fb51b29c,11179,0.9777092933654785,11436,0.002775253029540181,10076,0.0025763052981346846,14065,0.001097567263059318,11702,0.000727658742107451,11771,0.000675453688018024,10695,0.000639837293419987,11750,0.0006361762643791735,11075,0.0005959754926152527,10135,0.0005610895459540188
i9818045540,11256,0.7124786972999573,10239,0.02149210497736931,13228,0.018329761922359467,13002,0.011560281738638878,14219,0.01041440386325121,13000,0.007779011968523264,12872,0.006211475469172001,12629,0.005274846684187651,14298,0.004139727912843227,13520,0.004060178995132446
ifc7b87c5a9,10032,0.6426209807395935,12806,0.04297998175024986,11088,0.01671704836189747,10236,0.015722285956144333,10230,0.014931583777070045,11311,0.013767517171800137,12012,0.011686345562338829,10643,0.010625850409269333,10765,0.009566412307322025,12414,0.007891812361776829
i5d2e20dd90,10143,0.9111247658729553,12443,0.014111883006989956,12418,0.013330468907952309,10316,0.007435007486492395,10051,0.00685197813436389,13770,0.0019629693124443293,13809,0.0009733401238918304,12246,0.0008168136700987816,13309,0.000796608452219516,10352,0.0006508943624794483
i38f4493b8e,11846,0.29019665718078613,12364,0.03624410182237625,12629,0.03060377575457096,13070,0.02403900772333145,10319,0.023813456296920776,13879,0.021630723029375076,12895,0.01888532005250454,10055,0.015033545903861523,13581,0.01492771040648222,13665,0.013091487810015678
i97f6e8072e,10330,0.24797436594963074,13530,0.06394348293542862,12911,0.042360831052064896,13811,0.02602991834282875,12724,0.025324808433651924,14329,0.02430235780775547,11311,0.024202926084399223,12643,0.021317269653081894,13490,0.01906147412955761,11755,0.01837250031530857
i6876c9bd27,10283,0.6605896949768066,12684,0.04678994044661522,10334,0.027012670412659645,11285,0.0136345149949193,10863,0.007979296147823334,10542,0.006231843493878841,13397,0.0061379726976156235,13533,0.00603351229801774,10861,0.005946531891822815,13309,0.005933358334004879
i9802894550,10835,0.9630829095840454,11131,0.006716384552419186,11390,0.005067985039204359,12104,0.0013292995281517506,13971,0.0009689286234788597,10387,0.0008712805574759841,10947,0.0007132497848942876,11831,0.0006618337938562036,12215,0.0006173745496198535,12964,0.0006019316497258842
i43563222a2,11313,0.12338528037071228,12955,0.05818122997879982,12465,0.055649757385253906,11618,0.04501766338944435,11597,0.03386051580309868,11355,0.03288948908448219,10746,0.03151662275195122,10528,0.025486188009381294,10027,0.024222882464528084,12919,0.014793396927416325
